,DB_Object_ID,Qualifier_Idx,GO_ID,GO_Idx
14172,Q96RU8,"[2, 2, 0, 0, 0, 0, 0, 0]","['GO:0004672', 'GO:0005524', 'GO:0004860', 'GO:0005515', 'GO:0031434', 'GO:0031625', 'GO:0055106', 'GO:0061629']","[740, 2220, 3986, 1403, 453, 1806, 1073, 3118]"
14173,Q96RW7,"[0, 0, 0]","['GO:0005201', 'GO:0005509', 'GO:0005515']","[4008, 3969, 1403]"
14174,Q96RY5,"[0, 0]","['GO:0003677', 'GO:0003682']","[3938, 4368]"
14175,Q96RY7,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
14176,Q96S15,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0061630']","[1403, 2153, 2379]"
14177,Q96S16,[0],['GO:0005515'],[1403]
14178,Q96S21,"[0, 0, 0]","['GO:0005525', 'GO:0019003', 'GO:0003924']","[2119, 4376, 3233]"
14179,Q96S37,"[0, 0]","['GO:0015143', 'GO:0030165']","[296, 2036]"
14180,Q96S38,"[0, 0, 0, 0, 0, 0]","['GO:0004674', 'GO:0005515', 'GO:0005524', 'GO:0035091', 'GO:0044024', 'GO:0106310']","[533, 1403, 2220, 2901, 4382, 3521]"
14181,Q96S42,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008083', 'GO:0016015', 'GO:0070698', 'GO:0005125']","[1403, 4364, 2987, 1564, 3784]"
14182,Q96S44,"[0, 0, 0, 0, 0, 0, 0]","['GO:0002039', 'GO:0004674', 'GO:0005515', 'GO:0005524', 'GO:0016787', 'GO:0044024', 'GO:0106310']","[3904, 533, 1403, 2220, 1692, 4382, 3521]"
14183,Q96S52,[0],['GO:0005515'],[1403]
14184,Q96S53,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004672', 'GO:0004674', 'GO:0004712', 'GO:0004713', 'GO:0005515', 'GO:0005524', 'GO:0046872', 'GO:0106310']","[740, 533, 3159, 3698, 1403, 2220, 2153, 3521]"
14185,Q96S55,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0005515', 'GO:0005524', 'GO:0016887', 'GO:0042802', 'GO:0046872', 'GO:0008047', 'GO:0017116']","[3938, 1403, 2220, 3827, 675, 2153, 4076, 1632]"
14186,Q96S59,"[0, 0, 0]","['GO:0005515', 'GO:0019899', 'GO:0031267']","[1403, 266, 2950]"
14187,Q96S65,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001228', 'GO:0003674', 'GO:0003700', 'GO:0005515', 'GO:0043565']","[483, 722, 4083, 1439, 1403, 2406]"
14188,Q96S66,"[0, 0]","['GO:0005254', 'GO:0005515']","[901, 1403]"
14189,Q96S79,"[0, 0, 0]","['GO:0003925', 'GO:0005515', 'GO:0005525']","[1304, 1403, 2119]"
14190,Q96S82,"[0, 0, 0]","['GO:0005515', 'GO:0060090', 'GO:0031593']","[1403, 3587, 2739]"
14191,Q96S86,[0],['GO:0005540'],[4529]
14192,Q96S90,[0],['GO:0005515'],[1403]
14193,Q96S94,"[0, 0]","['GO:0005515', 'GO:0016538']","[1403, 1655]"
14194,Q96S95,"[0, 0]","['GO:0008427', 'GO:0019901']","[771, 1899]"
14195,Q96S96,[0],['GO:0005515'],[1403]
14196,Q96S97,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
14197,Q96S99,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0010314', 'GO:0032266', 'GO:0046872', 'GO:0070273', 'GO:0035091']","[1403, 1060, 2632, 2153, 4291, 2901]"
14198,Q96SB3,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004672', 'GO:0004864', 'GO:0005515', 'GO:0008157', 'GO:0019900', 'GO:0031749', 'GO:0044325', 'GO:0051015']","[740, 3894, 1403, 1577, 3947, 2256, 2435, 371]"
14199,Q96SB4,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000287', 'GO:0003723', 'GO:0004672', 'GO:0004674', 'GO:0005515', 'GO:0005524', 'GO:0044024', 'GO:0106310']","[3003, 3583, 740, 533, 1403, 2220, 4382, 3521]"
14200,Q96SB8,"[0, 0, 0, 0, 0, 0, 0]","['GO:0000217', 'GO:0005515', 'GO:0005524', 'GO:0016887', 'GO:0031625', 'GO:0003684', 'GO:0003697']","[216, 1403, 2220, 3827, 1806, 34, 676]"
14201,Q96SC8,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0042802', 'GO:0046872', 'GO:1990837', 'GO:0000978']","[483, 675, 2153, 2269, 3124]"
14202,Q96SD1,"[0, 0, 0, 0, 0, 0]","['GO:0000014', 'GO:0004519', 'GO:0005515', 'GO:0008409', 'GO:0003684', 'GO:0035312']","[3765, 1400, 1403, 4514, 34, 2412]"
14203,Q96SE0,"[0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0008126', 'GO:0047372']","[4083, 1403, 502, 1129]"
14204,Q96SE7,"[0, 0, 0]","['GO:0046872', 'GO:0000981', 'GO:0000978']","[2153, 483, 3124]"
14205,Q96SF2,"[0, 0, 0, 0, 0]","['GO:0005253', 'GO:0005524', 'GO:0015269', 'GO:0140662', 'GO:0051082']","[3092, 2220, 4447, 337, 91]"
14206,Q96SF7,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001227', 'GO:0005515', 'GO:0042803', 'GO:1990837', 'GO:0000978']","[483, 864, 1403, 127, 2269, 3124]"
14207,Q96SI1,"[0, 0, 0]","['GO:0005515', 'GO:0042802', 'GO:0003714']","[1403, 675, 2539]"
14208,Q96SI9,"[0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003723', 'GO:0005515', 'GO:0008017', 'GO:0003727', 'GO:0003725']","[3938, 3583, 1403, 2451, 3056, 612]"
14209,Q96SJ8,[0],['GO:0005515'],[1403]
14210,Q96SK3,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000978', 'GO:0000981']","[1403, 2153, 3124, 483]"
14211,Q96SL1,[0],['GO:0022857'],[1991]
14212,Q96SL4,"[0, 0, 0, 0]","['GO:0004096', 'GO:0004601', 'GO:0004602', 'GO:0005515']","[3311, 3984, 3568, 1403]"
14213,Q96SL8,"[0, 0, 0, 0]","['GO:0003713', 'GO:0030971', 'GO:0046872', 'GO:0061629']","[1690, 2591, 2153, 3118]"
14214,Q96SM3,"[0, 0]","['GO:0004181', 'GO:0008270']","[2856, 4136]"
14215,Q96SN7,"[0, 0]","['GO:0005515', 'GO:0015279']","[1403, 99]"
14216,Q96SN8,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0005515', 'GO:0005516', 'GO:0008017', 'GO:0015631', 'GO:0019901', 'GO:0043015', 'GO:0044877']","[1818, 1403, 1768, 2451, 3277, 1899, 3909, 203]"
14217,Q96SQ5,"[0, 0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0000978', 'GO:0000981']","[1403, 2153, 3124, 483]"
14218,Q96SQ7,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0003700', 'GO:0005515', 'GO:0046983', 'GO:0070888', 'GO:0140297']","[483, 1439, 1403, 2349, 520, 171]"
14219,Q96SQ9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004497', 'GO:0004796', 'GO:0005506', 'GO:0005515', 'GO:0008401', 'GO:0016836', 'GO:0036134', 'GO:0106256', 'GO:0020037', 'GO:0008392', 'GO:0016712']","[688, 3705, 2271, 1403, 1075, 2855, 1979, 1834, 305, 2872, 147]"
14220,Q96SR6,"[0, 0, 0]","['GO:0046872', 'GO:0000978', 'GO:0003700']","[2153, 3124, 1439]"
14221,Q96ST2,[0],['GO:0005515'],[1403]
14222,Q96ST3,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003682', 'GO:0003714', 'GO:0003723', 'GO:0005515', 'GO:0044877', 'GO:0061629', 'GO:0140416']","[3938, 4368, 2539, 3583, 1403, 203, 3118, 180]"
14223,Q96ST8,[0],['GO:0005515'],[1403]
14224,Q96SU4,"[0, 0, 0]","['GO:0005515', 'GO:0120015', 'GO:0032934']","[1403, 3167, 4226]"
14225,Q96SW2,"[0, 0, 0]","['GO:0005515', 'GO:0044325', 'GO:0046872']","[1403, 2435, 2153]"
14226,Q96SY0,[0],['GO:0005515'],[1403]
14227,Q96SZ4,"[0, 0, 0, 0, 0, 0]","['GO:0003700', 'GO:0005515', 'GO:0043565', 'GO:0046872', 'GO:0000981', 'GO:0000978']","[1439, 1403, 2406, 2153, 483, 3124]"
14228,Q96SZ5,"[0, 0, 0]","['GO:0005506', 'GO:0005515', 'GO:0047800']","[2271, 1403, 3983]"
14229,Q96SZ6,"[0, 0, 0, 0]","['GO:0019901', 'GO:0046872', 'GO:0051539', 'GO:0035597']","[1899, 2153, 2671, 1678]"
14230,Q96T21,"[0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003723', 'GO:0003730', 'GO:0005515', 'GO:0035368', 'GO:0043021']","[3938, 3583, 3640, 1403, 1900, 1648]"
14231,Q96T23,"[2, 0, 0, 0, 0]","['GO:0016887', 'GO:0005515', 'GO:0042393', 'GO:0046872', 'GO:0140751']","[3827, 1403, 1752, 2153, 3560]"
14232,Q96T25,"[0, 0, 0, 0]","['GO:0046872', 'GO:1990837', 'GO:0000978', 'GO:0000981']","[2153, 2269, 3124, 483]"
14233,Q96T37,"[0, 0, 0]","['GO:0003723', 'GO:0003729', 'GO:0005515']","[3583, 3466, 1403]"
14234,Q96T49,"[0, 0, 0, 0]","['GO:0005515', 'GO:0019888', 'GO:0017020', 'GO:0004857']","[1403, 1213, 1225, 1914]"
14235,Q96T51,"[0, 0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008289', 'GO:0017124', 'GO:0030674', 'GO:0042169', 'GO:0042802', 'GO:0046872']","[1403, 542, 2196, 1420, 281, 675, 2153]"
14236,Q96T52,"[0, 0, 0, 0]","['GO:0004252', 'GO:0005515', 'GO:0008233', 'GO:0004175']","[712, 1403, 2954, 2904]"
14237,Q96T53,"[0, 0, 0]","['GO:0008374', 'GO:0016747', 'GO:0016412']","[3098, 3981, 2308]"
14238,Q96T54,"[0, 0, 0]","['GO:0005267', 'GO:0015271', 'GO:0022841']","[2480, 1972, 4198]"
14239,Q96T55,"[0, 0, 0, 0]","['GO:0005267', 'GO:0005515', 'GO:0015271', 'GO:0022841']","[2480, 1403, 1972, 4198]"
14240,Q96T58,"[0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003714', 'GO:0003723', 'GO:0005515', 'GO:0061629', 'GO:0003729']","[3938, 2539, 3583, 1403, 3118, 3466]"
14241,Q96T60,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003684', 'GO:0003690', 'GO:0004519', 'GO:0005515', 'GO:0005524', 'GO:0017076', 'GO:0046403', 'GO:0046404']","[34, 298, 1400, 1403, 2220, 3458, 3804, 2560]"
14242,Q96T66,"[0, 0, 0]","['GO:0004515', 'GO:0005524', 'GO:0000309']","[1619, 2220, 3709]"
14243,Q96T68,"[0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0005515', 'GO:0008270', 'GO:0046974', 'GO:0140938', 'GO:0140948']","[3938, 1403, 4136, 2810, 250, 3156]"
14244,Q96T75,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
14245,Q96T76,"[0, 0, 0, 0, 0, 0]","['GO:0003713', 'GO:0005515', 'GO:0019899', 'GO:0030159', 'GO:0030331', 'GO:0030674']","[1690, 1403, 266, 3072, 3567, 1420]"
14246,Q96T83,"[0, 0, 0]","['GO:0005515', 'GO:0015385', 'GO:0015386']","[1403, 3774, 230]"
14247,Q96T88,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000987', 'GO:0003676', 'GO:0004842', 'GO:0005515', 'GO:0008270', 'GO:0008327', 'GO:0035064', 'GO:0042393', 'GO:0042802', 'GO:0044729', 'GO:0061630', 'GO:0062072', 'GO:0140612', 'GO:0141055']","[2774, 1824, 1054, 1403, 4136, 1067, 2547, 1752, 675, 1629, 2379, 3221, 435, 47]"
14248,Q96T91,"[0, 0, 0, 0]","['GO:0005179', 'GO:0005515', 'GO:0031531', 'GO:0046982']","[1462, 1403, 323, 1077]"
14249,Q96T92,"[0, 0, 0]","['GO:0046872', 'GO:0001227', 'GO:0000978']","[2153, 864, 3124]"
14250,Q96TA0,[0],['GO:0005509'],[3969]
14251,Q96TA1,"[0, 0, 0]","['GO:0003713', 'GO:0005515', 'GO:0045296']","[1690, 1403, 1182]"
14252,Q96TA2,"[0, 0, 0, 0, 0, 0]","['GO:0004176', 'GO:0004222', 'GO:0005515', 'GO:0005524', 'GO:0016887', 'GO:0046872']","[2979, 2687, 1403, 2220, 3827, 2153]"
14253,Q96TC7,"[0, 0]","['GO:0005515', 'GO:0008017']","[1403, 2451]"
14254,Q99062,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0038023', 'GO:0051916', 'GO:0019955', 'GO:0004896']","[1403, 854, 30, 725, 1814]"
14255,Q99075,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008083', 'GO:0008201', 'GO:0030297', 'GO:0048018', 'GO:0005154']","[1403, 4364, 3270, 1084, 1368, 969]"
14256,Q99081,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000978', 'GO:0000981', 'GO:0000987', 'GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0035497', 'GO:0043425', 'GO:0046332', 'GO:0046982', 'GO:0070888', 'GO:0071837', 'GO:0140297', 'GO:1990837']","[1818, 3124, 483, 2774, 722, 1439, 1403, 2268, 1260, 380, 1077, 520, 872, 171, 2269]"
14257,Q99102,"[0, 0]","['GO:0030197', 'GO:0005176']","[2216, 628]"
14258,Q99217,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008083', 'GO:0030345', 'GO:0042802', 'GO:0046848']","[1403, 4364, 2106, 675, 1306]"
14259,Q99218,"[0, 0]","['GO:0005515', 'GO:0030345']","[1403, 2106]"
14260,Q99250,"[0, 0, 0]","['GO:0005248', 'GO:0005515', 'GO:0005516']","[3645, 1403, 1768]"
14261,Q99259,"[0, 0, 0, 0]","['GO:0004351', 'GO:0005515', 'GO:0030170', 'GO:0042802']","[932, 1403, 664, 675]"
14262,Q99417,"[0, 0]","['GO:0003713', 'GO:0005515']","[1690, 1403]"
14263,Q99418,"[0, 0, 0, 0]","['GO:0005085', 'GO:0005515', 'GO:0008289', 'GO:0070679']","[4028, 1403, 542, 1963]"
14264,Q99424,"[0, 0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0033791', 'GO:0042803', 'GO:0050660', 'GO:0071949', 'GO:0005504', 'GO:0016401']","[1403, 1895, 127, 236, 2997, 3108, 3859]"
14265,Q99426,"[0, 0, 0]","['GO:0005515', 'GO:0043014', 'GO:0051010']","[1403, 3480, 1933]"
14266,Q99435,"[0, 0, 0, 0, 0]","['GO:0005509', 'GO:0005515', 'GO:0042802', 'GO:0005080', 'GO:0008201']","[3969, 1403, 675, 3619, 3270]"
14267,Q99436,"[0, 0, 0]","['GO:0004298', 'GO:0005515', 'GO:0004175']","[1601, 1403, 2904]"
14268,Q99437,"[0, 0]","['GO:0005515', 'GO:0046961']","[1403, 3051]"
14269,Q99439,"[0, 0, 0, 0]","['GO:0003779', 'GO:0005516', 'GO:0045296', 'GO:0051015']","[1069, 1768, 1182, 371]"
14270,Q99442,"[0, 0]","['GO:0005515', 'GO:0038023']","[1403, 854]"
14271,Q99447,"[0, 0]","['GO:0004306', 'GO:0005515']","[3607, 1403]"
14272,Q99453,"[0, 0, 0, 0, 0]","['GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:1990837']","[3995, 3124, 483, 722, 2269]"
14273,Q99456,[0],['GO:0005198'],[1688]
14274,Q99457,"[0, 0, 0]","['GO:0005515', 'GO:0042393', 'GO:0003682']","[1403, 1752, 4368]"
14275,Q99459,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000977', 'GO:0001228', 'GO:0003677', 'GO:0003723', 'GO:0005515', 'GO:0042802', 'GO:0071987', 'GO:0000981']","[3995, 722, 3938, 3583, 1403, 675, 622, 483]"
14276,Q99460,"[0, 0, 0]","['GO:0005515', 'GO:0030234', 'GO:0031625']","[1403, 4199, 1806]"
14277,Q99463,"[2, 0, 0]","['GO:0004983', 'GO:0042923', 'GO:0008188']","[4037, 2101, 2013]"
14278,Q99466,"[0, 0, 0, 0, 0, 0]","['GO:0000987', 'GO:0001228', 'GO:0005509', 'GO:0005515', 'GO:0038023', 'GO:0005112']","[2774, 722, 3969, 1403, 854, 971]"
14279,Q99467,[0],['GO:0005515'],[1403]
14280,Q99469,"[0, 0, 0]","['GO:0005515', 'GO:0046872', 'GO:0044325']","[1403, 2153, 2435]"
14281,Q99470,[0],['GO:0051787'],[6]
14282,Q99471,"[0, 0, 0, 0]","['GO:0001540', 'GO:0003714', 'GO:0005515', 'GO:0051082']","[3757, 2539, 1403, 91]"
14283,Q99487,"[0, 0, 0]","['GO:0003847', 'GO:0005543', 'GO:0047179']","[3025, 2803, 3128]"
14284,Q99489,"[0, 0, 0, 0]","['GO:0005515', 'GO:0008445', 'GO:0047821', 'GO:0071949']","[1403, 329, 3459, 2997]"
14285,Q99490,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003924', 'GO:0005096', 'GO:0005515', 'GO:0005524', 'GO:0005525', 'GO:0019901', 'GO:0030295', 'GO:0035014', 'GO:0046872', 'GO:0141038']","[3233, 1536, 1403, 2220, 2119, 1899, 59, 557, 2153, 1093]"
14286,Q99496,"[1, 0, 0, 0, 0, 0, 0]","['GO:0004842', 'GO:0003682', 'GO:0005515', 'GO:0008270', 'GO:0061630', 'GO:0071535', 'GO:0140862']","[1054, 4368, 1403, 4136, 2379, 439, 2697]"
14287,Q99497,"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0001046', 'GO:0003690', 'GO:0003697', 'GO:0036524', 'GO:0003713', 'GO:0003729', 'GO:0005102', 'GO:0005507', 'GO:0005515', 'GO:0008047', 'GO:0008233', 'GO:0016532', 'GO:0016684', 'GO:0019826', 'GO:0019899', 'GO:0019900', 'GO:0019955', 'GO:0030414', 'GO:0030546', 'GO:0036470', 'GO:0036478', 'GO:0042802', 'GO:0042803', 'GO:0044388', 'GO:0044390', 'GO:0045296', 'GO:0045340', 'GO:0050681', 'GO:0051920', 'GO:0055105', 'GO:0097110', 'GO:0140297', 'GO:1903135', 'GO:1903136', 'GO:1990381', 'GO:1990422']","[721, 298, 676, 14, 1690, 3466, 222, 3581, 1403, 4076, 2954, 724, 1021, 3598, 266, 3947, 725, 4158, 175, 3306, 4544, 675, 127, 2673, 2864, 1182, 3908, 3220, 390, 4504, 1827, 171, 1448, 3890, 2131, 264]"
14288,Q99500,"[0, 0, 0, 0, 0]","['GO:0005178', 'GO:0005515', 'GO:0008289', 'GO:0038036', 'GO:0004930']","[2123, 1403, 542, 4140, 2695]"
14289,Q99501,"[0, 0, 0, 0]","['GO:0005515', 'GO:0008017', 'GO:0008093', 'GO:0051015']","[1403, 2451, 2449, 371]"
14290,Q99502,"[0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0017018', 'GO:0046872', 'GO:0140793', 'GO:0004725']","[3583, 1403, 3546, 2153, 1214, 2419]"
14291,Q99504,"[0, 0, 0, 0]","['GO:0004725', 'GO:0005515', 'GO:0046872', 'GO:0140793']","[2419, 1403, 2153, 1214]"
14292,Q99518,"[0, 0, 0, 0]","['GO:0004499', 'GO:0047822', 'GO:0050660', 'GO:0050661']","[1382, 691, 236, 3771]"
14293,Q99519,"[0, 0, 0]","['GO:0004308', 'GO:0005515', 'GO:0016997']","[3176, 1403, 957]"
14294,Q99523,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0010465', 'GO:0019899', 'GO:0030379', 'GO:0048406', 'GO:1905394']","[1403, 3387, 266, 3557, 58, 1822]"
14295,Q99525,"[0, 0, 0, 0, 0]","['GO:0003674', 'GO:0005515', 'GO:0030527', 'GO:0046982', 'GO:0003677']","[4083, 1403, 4160, 1077, 3938]"
14296,Q99527,"[0, 0, 0, 0, 0, 0, 0]","['GO:0003682', 'GO:0004930', 'GO:0005496', 'GO:0005515', 'GO:0030284', 'GO:0038054', 'GO:1990239']","[4368, 2695, 2942, 1403, 4510, 3892, 4417]"
14297,Q99536,"[0, 0, 0]","['GO:0005515', 'GO:0008270', 'GO:0016491']","[1403, 4136, 1002]"
14298,Q99538,"[0, 0, 0, 0, 0]","['GO:0004197', 'GO:0005515', 'GO:0008233', 'GO:0048156', 'GO:0061133']","[1798, 1403, 2954, 4229, 1016]"
14299,Q99541,[0],['GO:0005515'],[1403]
14300,Q99542,"[0, 0, 0]","['GO:0004222', 'GO:0004252', 'GO:0008270']","[2687, 712, 4136]"
14301,Q99543,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0001671', 'GO:0003682', 'GO:0003723', 'GO:0005515', 'GO:0030544', 'GO:0042393', 'GO:0061649', 'GO:0043022']","[3165, 4368, 3583, 1403, 1083, 1752, 1356, 3611]"
14302,Q99547,"[0, 0]","['GO:0003723', 'GO:0005515']","[3583, 1403]"
14303,Q99549,"[0, 0, 0, 0]","['GO:0003682', 'GO:0005515', 'GO:0035064', 'GO:0140566']","[4368, 1403, 2547, 4503]"
14304,Q99550,[0],['GO:0005515'],[1403]
14305,Q99551,"[0, 0, 0, 0]","['GO:0003690', 'GO:0003723', 'GO:0005515', 'GO:0003676']","[298, 3583, 1403, 1824]"
14306,Q99558,"[0, 0, 0, 0, 0, 0]","['GO:0004672', 'GO:0004674', 'GO:0004709', 'GO:0005515', 'GO:0005524', 'GO:0106310']","[740, 533, 3728, 1403, 2220, 3521]"
14307,Q99567,"[0, 0]","['GO:0005515', 'GO:0017056']","[1403, 3041]"
14308,Q99569,"[0, 0]","['GO:0005515', 'GO:0045296']","[1403, 1182]"
14309,Q99570,"[0, 0, 0, 0, 0, 0]","['GO:0004672', 'GO:0005515', 'GO:0005524', 'GO:0044024', 'GO:0106310', 'GO:0004674']","[740, 1403, 2220, 4382, 3521, 533]"
14310,Q99571,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0001614', 'GO:0004931', 'GO:0005102', 'GO:0005507', 'GO:0005515', 'GO:0005524', 'GO:0008270', 'GO:0042802', 'GO:0045296', 'GO:0099604']","[1896, 504, 222, 3581, 1403, 2220, 4136, 675, 1182, 4092]"
14311,Q99572,"[0, 0, 0, 0, 0, 0, 0]","['GO:0001530', 'GO:0001614', 'GO:0004931', 'GO:0005102', 'GO:0005515', 'GO:0005524', 'GO:0042802']","[2267, 1896, 504, 222, 1403, 2220, 675]"
14312,Q99574,[0],['GO:0004867'],[3872]
14313,Q99575,"[1, 0, 0, 0]","['GO:0004526', 'GO:0003723', 'GO:0005515', 'GO:0033204']","[3006, 3583, 1403, 3512]"
14314,Q99576,[0],['GO:0005515'],[1403]
14315,Q99578,"[2, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0042802', 'GO:0003682', 'GO:0003924', 'GO:0003925', 'GO:0005515', 'GO:0005516', 'GO:0005525', 'GO:0030215', 'GO:0019003']","[675, 4368, 3233, 1304, 1403, 1768, 2119, 3354, 4376]"
14316,Q99581,"[0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:1990837']","[3124, 483, 722, 2269]"
14317,Q99583,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000977', 'GO:0000981', 'GO:0001227', 'GO:0003682', 'GO:0003700', 'GO:0005515', 'GO:0042802', 'GO:0046983', 'GO:0000978']","[3995, 483, 864, 4368, 1439, 1403, 675, 2349, 3124]"
14318,Q99584,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005507', 'GO:0005509', 'GO:0005515', 'GO:0008270', 'GO:0008289', 'GO:0017134', 'GO:0042803', 'GO:0050786', 'GO:0048306']","[3581, 3969, 1403, 4136, 542, 1780, 127, 4524, 4114]"
14319,Q99590,"[0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0046872']","[3583, 1403, 2153]"
14320,Q99592,"[0, 0, 0, 0, 0, 0, 0]","['GO:0001227', 'GO:0003677', 'GO:0005515', 'GO:0043565', 'GO:0046872', 'GO:1990837', 'GO:0000981']","[864, 3938, 1403, 2406, 2153, 2269, 483]"
14321,Q99593,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0043565', 'GO:0061629']","[3124, 483, 722, 3938, 1439, 1403, 2406, 3118]"
14322,Q99594,"[0, 0, 0, 0, 0]","['GO:0000981', 'GO:0003700', 'GO:0005515', 'GO:0061629', 'GO:0000978']","[483, 1439, 1403, 3118, 3124]"
14323,Q99595,[1],['GO:0008320'],[372]
14324,Q99598,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003697', 'GO:0003723', 'GO:0005515', 'GO:0031687', 'GO:0043565', 'GO:0044877', 'GO:0046872', 'GO:0004521']","[3938, 676, 3583, 1403, 362, 2406, 203, 2153, 553]"
14325,Q99603,"[0, 0]","['GO:0042287', 'GO:0042605']","[2352, 2831]"
14326,Q99607,"[0, 0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0005515', 'GO:1990837']","[3124, 483, 722, 1403, 2269]"
14327,Q99608,"[0, 0, 0, 0]","['GO:0003677', 'GO:0005515', 'GO:0043015', 'GO:1990841']","[3938, 1403, 3909, 3529]"
14328,Q99611,"[0, 0, 0, 0]","['GO:0004756', 'GO:0005515', 'GO:0005524', 'GO:0046872']","[3665, 1403, 2220, 2153]"
14329,Q99612,"[0, 0, 0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0005515', 'GO:0046872', 'GO:1990837']","[3124, 483, 722, 1403, 2153, 2269]"
14330,Q99613,"[1, 0, 0, 0, 0]","['GO:0003743', 'GO:0003723', 'GO:0005515', 'GO:0043022', 'GO:0031369']","[1718, 3583, 1403, 3611, 1180]"
14331,Q99614,"[0, 0]","['GO:0005515', 'GO:0051082']","[1403, 91]"
14332,Q99615,"[0, 0, 0]","['GO:0001671', 'GO:0005515', 'GO:0031072']","[3165, 1403, 4170]"
14333,Q99616,"[0, 0, 0, 0]","['GO:0005102', 'GO:0005515', 'GO:0008009', 'GO:0048020']","[222, 1403, 743, 3312]"
14334,Q99618,[0],['GO:0005515'],[1403]
14335,Q99619,"[0, 0]","['GO:0005515', 'GO:1990756']","[1403, 2249]"
14336,Q99622,"[0, 0]","['GO:0003674', 'GO:0005515']","[4083, 1403]"
14337,Q99623,"[0, 0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0030331', 'GO:0033218', 'GO:0042802', 'GO:0042803', 'GO:0046625', 'GO:0046982']","[1403, 3567, 4402, 675, 127, 3936, 1077]"
14338,Q99624,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005290', 'GO:0005295', 'GO:0015171', 'GO:0015180', 'GO:0015182', 'GO:0015186', 'GO:0140830', 'GO:0140831', 'GO:0140832']","[1917, 1879, 1600, 3491, 2633, 1687, 2161, 114, 244]"
